"Freq [GHz]","n_d1 []","Phi [deg]","rel_d2_d1 []","Theta [deg]","GainTotal []"
10,7,-176,0.6,20,0.287610011182487
10,7,-176,0.6,22,0.279879229108126
10,7,-176,0.6,24,0.282864230613532
10,7,-176,0.6,26,0.256351378403544
10,7,-176,0.6,28,0.214093759590842
10,7,-176,0.6,30,0.211631750701417
10,7,-176,0.6,32,0.246325024885922
10,7,-176,0.6,34,0.240078033189239
10,7,-176,0.6,36,0.181668584670627
10,7,-176,0.6,38,0.147493321812522
10,7,-176,0.6,40,0.167703153753637
10,7,-176,0.6,42,0.187441577440776
10,7,-176,0.6,44,0.156728928160582
10,7,-176,0.6,46,0.125364086806662
10,7,-176,0.6,48,0.13591961214313
10,7,-176,0.6,50,0.15065372824646
10,7,-176,0.6,52,0.125781291508584
10,7,-176,0.6,54,0.0882118515855294
10,7,-176,0.6,56,0.0815761380356085
10,7,-176,0.6,58,0.0928760733137884
10,7,-176,0.6,60,0.0826553713576072
10,7,-176,0.6,62,0.0471131740408406
10,7,-176,0.6,64,0.025974498115363
10,7,-176,0.6,66,0.0326206052890285
10,7,-176,0.6,68,0.0388236058687857
10,7,-176,0.6,70,0.0339063585527508
10,7,-176,0.6,72,0.0331589852184906
10,7,-176,0.6,74,0.0440442020953188
10,7,-176,0.6,76,0.0538581271491929
10,7,-176,0.6,78,0.0497117146347384
10,7,-176,0.6,80,0.0461260716785389
10,7,-176,0.6,82,0.0685354903019692
10,7,-176,0.6,84,0.106733973708585
10,7,-176,0.6,86,0.121124198757917
10,7,-176,0.6,88,0.102287305115202
10,7,-176,0.6,90,0.0873241992100139
10,7,-176,0.6,92,0.102287305115205
10,7,-176,0.6,94,0.121124198757919
10,7,-176,0.6,96,0.106733973708586
10,7,-176,0.6,98,0.0685354903019706
10,7,-176,0.6,100,0.0461260716785381
10,7,-176,0.6,102,0.0497117146347375
10,7,-176,0.6,104,0.0538581271491928
10,7,-176,0.6,106,0.0440442020953184
10,7,-176,0.6,108,0.0331589852184914
10,7,-176,0.6,110,0.0339063585527509
10,7,-176,0.6,112,0.0388236058687858
10,7,-176,0.6,114,0.0326206052890293
10,7,-176,0.6,116,0.0259744981153636
10,7,-176,0.6,118,0.0471131740408404
10,7,-176,0.6,120,0.0826553713576069
10,7,-176,0.6,122,0.0928760733137888
10,7,-176,0.6,124,0.0815761380356086
10,7,-176,0.6,126,0.0882118515855291
10,7,-176,0.6,128,0.125781291508583
10,7,-176,0.6,130,0.15065372824646
10,7,-176,0.6,132,0.13591961214313
10,7,-176,0.6,134,0.125364086806663
10,7,-176,0.6,136,0.156728928160584
10,7,-176,0.6,138,0.187441577440776
10,7,-176,0.6,140,0.167703153753638
10,7,-176,0.6,142,0.147493321812522
10,7,-176,0.6,144,0.181668584670627
10,7,-176,0.6,146,0.240078033189241
10,7,-176,0.6,148,0.246325024885922
10,7,-176,0.6,150,0.211631750701417
10,7,-176,0.6,152,0.214093759590842
10,7,-176,0.6,154,0.256351378403543
10,7,-176,0.6,156,0.282864230613532
10,7,-176,0.6,158,0.279879229108126
10,7,-176,0.6,160,0.287610011182486
10,7,-176,0.6,162,0.325602848733526
10,7,-176,0.6,164,0.363625341535021
10,7,-176,0.6,166,0.37795447729251
10,7,-176,0.6,168,0.419679026884886
10,7,-176,0.6,170,0.467281428313525
10,7,-176,0.6,172,0.522550583560544
10,7,-176,0.6,174,0.385811983403977
10,7,-176,0.6,176,0.390041472172841
10,7,-176,0.6,178,0.367977605417965
10,7,-176,0.6,180,0.230763556206448
10,10,-176,0.6,0,0.900753361261109
10,10,-176,0.6,2,0.668145080582938
10,10,-176,0.6,4,0.55767362221157
10,10,-176,0.6,6,0.756918203961645
10,10,-176,0.6,8,0.375698550257776
10,10,-176,0.6,10,0.360321786114427
10,10,-176,0.6,12,0.557844268329611
10,10,-176,0.6,14,0.320145618040415
10,10,-176,0.6,16,0.326834306714606
10,10,-176,0.6,18,0.375621701662037
10,10,-176,0.6,20,0.247023253241234
10,10,-176,0.6,22,0.263826384815432
10,10,-176,0.6,24,0.233284226792031
10,10,-176,0.6,26,0.216541502397627
10,10,-176,0.6,28,0.251169777922998
10,10,-176,0.6,30,0.17559249408327
10,10,-176,0.6,32,0.151637291258695
10,10,-176,0.6,34,0.190311914366211
10,10,-176,0.6,36,0.174030350374513
10,10,-176,0.6,38,0.142215657741644
10,10,-176,0.6,40,0.124084264091834
10,10,-176,0.6,42,0.132671002405428
10,10,-176,0.6,44,0.170251929106608
10,10,-176,0.6,46,0.132970876857334
10,10,-176,0.6,48,0.0805279431785963
10,10,-176,0.6,50,0.11588904127083
10,10,-176,0.6,52,0.151899543177119
10,10,-176,0.6,54,0.109509012402516
10,10,-176,0.6,56,0.0909375786950953
10,10,-176,0.6,58,0.05395972371814
10,10,-176,0.6,60,0.0273371276048939
10,10,-176,0.6,62,0.0375049063288647
10,10,-176,0.6,64,0.0449202090589592
10,10,-176,0.6,66,0.020354934140862
10,10,-176,0.6,68,0.0233424756770445
10,10,-176,0.6,70,0.0341097189162869
10,10,-176,0.6,72,0.0480270157660807
10,10,-176,0.6,74,0.0637836610679768
10,10,-176,0.6,76,0.0379083100221073
10,10,-176,0.6,78,0.0153980092424061
10,10,-176,0.6,80,0.0584907614166885
10,10,-176,0.6,82,0.0804695248557184
10,10,-176,0.6,84,0.0697706986060918
10,10,-176,0.6,86,0.0696407413627511
10,10,-176,0.6,88,0.0560427136323914
10,10,-176,0.6,90,0.0404109703744693
10,10,-176,0.6,92,0.0560427136323939
10,10,-176,0.6,94,0.0696407413627511
10,10,-176,0.6,96,0.0697706986060913
10,10,-176,0.6,98,0.080469524855719
10,10,-176,0.6,100,0.0584907614166876
10,10,-176,0.6,102,0.0153980092424062
10,10,-176,0.6,104,0.0379083100221071
10,10,-176,0.6,106,0.063783661067976
10,10,-176,0.6,108,0.0480270157660796
10,10,-176,0.6,110,0.0341097189162871
10,10,-176,0.6,112,0.0233424756770449
10,10,-176,0.6,114,0.0203549341408624
10,10,-176,0.6,116,0.044920209058957
10,10,-176,0.6,118,0.0375049063288642
10,10,-176,0.6,120,0.0273371276048937
10,10,-176,0.6,122,0.0539597237181396
10,10,-176,0.6,124,0.0909375786950939
10,10,-176,0.6,126,0.109509012402516
10,10,-176,0.6,128,0.151899543177117
10,10,-176,0.6,130,0.11588904127083
10,10,-176,0.6,132,0.0805279431785964
10,10,-176,0.6,134,0.132970876857335
10,10,-176,0.6,136,0.170251929106608
10,10,-176,0.6,138,0.132671002405427
10,10,-176,0.6,140,0.124084264091833
10,10,-176,0.6,142,0.142215657741643
10,10,-176,0.6,144,0.174030350374514
10,10,-176,0.6,146,0.190311914366212
10,10,-176,0.6,148,0.151637291258698
10,10,-176,0.6,150,0.175592494083269
10,10,-176,0.6,152,0.251169777922996
10,10,-176,0.6,154,0.216541502397627
10,10,-176,0.6,156,0.23328422679203
10,10,-176,0.6,158,0.263826384815432
10,10,-176,0.6,160,0.247023253241233
10,10,-176,0.6,162,0.375621701662035
10,10,-176,0.6,164,0.326834306714608
10,10,-176,0.6,166,0.320145618040418
10,10,-176,0.6,168,0.557844268329612
10,10,-176,0.6,170,0.360321786114428
10,10,-176,0.6,172,0.375698550257776
10,10,-176,0.6,174,0.756918203961636
10,10,-176,0.6,176,0.557673622211569
10,10,-176,0.6,178,0.668145080582938
10,10,-176,0.6,180,0.900753361261105
10,5,-174,0.6,0,0.39641018303153
10,5,-174,0.6,2,0.37831037088973
10,5,-174,0.6,4,0.32673201623203
10,5,-174,0.6,6,0.249286969672607
10,5,-174,0.6,8,0.292561246224816
10,5,-174,0.6,10,0.469777650181804
10,5,-174,0.6,12,0.564725728743524
10,5,-174,0.6,14,0.483702107297828
10,5,-174,0.6,16,0.350922733618479
10,5,-174,0.6,18,0.275642329817158
10,5,-174,0.6,20,0.278831097879886
10,5,-174,0.6,22,0.321519942000694
10,5,-174,0.6,24,0.331834214543892
10,5,-174,0.6,26,0.287326463616628
10,5,-174,0.6,28,0.232374600055809
10,5,-174,0.6,30,0.207765846809484
10,5,-174,0.6,32,0.220553908077825
10,5,-174,0.6,34,0.247754838998175
10,5,-174,0.6,36,0.250678604919124
10,5,-174,0.6,38,0.219002461163638
10,5,-174,0.6,40,0.179666449106611
10,5,-174,0.6,42,0.157047593329593
10,5,-174,0.6,44,0.152924122448057
10,5,-174,0.6,46,0.154110525337634
10,5,-174,0.6,48,0.146245006917123
10,5,-174,0.6,50,0.128724019895994
10,5,-174,0.6,52,0.114471339704546
10,5,-174,0.6,54,0.112383905577695
10,5,-174,0.6,56,0.11594002389143
10,5,-174,0.6,58,0.111374433705581
10,5,-174,0.6,60,0.0939824068436434
10,5,-174,0.6,62,0.0725127152893604
10,5,-174,0.6,64,0.0592301229463702
10,5,-174,0.6,66,0.0605694508981497
10,5,-174,0.6,68,0.0743707369766857
10,5,-174,0.6,70,0.0900237721067954
10,5,-174,0.6,72,0.0943838046724045
10,5,-174,0.6,74,0.0836338417509008
10,5,-174,0.6,76,0.0683185299135153
10,5,-174,0.6,78,0.0636921348259077
10,5,-174,0.6,80,0.0761734057264262
10,5,-174,0.6,82,0.100154873580441
10,5,-174,0.6,84,0.125277529139828
10,5,-174,0.6,86,0.144283491899061
10,5,-174,0.6,88,0.155109674637606
10,5,-174,0.6,90,0.15850654632565
10,5,-174,0.6,92,0.155109674637606
10,5,-174,0.6,94,0.144283491899061
10,5,-174,0.6,96,0.125277529139827
10,5,-174,0.6,98,0.100154873580442
10,5,-174,0.6,100,0.0761734057264258
10,5,-174,0.6,102,0.0636921348259087
10,5,-174,0.6,104,0.0683185299135154
10,5,-174,0.6,106,0.0836338417509015
10,5,-174,0.6,108,0.094383804672406
10,5,-174,0.6,110,0.0900237721067969
10,5,-174,0.6,112,0.0743707369766855
10,5,-174,0.6,114,0.0605694508981484
10,5,-174,0.6,116,0.0592301229463693
10,5,-174,0.6,118,0.0725127152893611
10,5,-174,0.6,120,0.0939824068436433
10,5,-174,0.6,122,0.11137443370558
10,5,-174,0.6,124,0.115940023891431
10,5,-174,0.6,126,0.112383905577695
10,5,-174,0.6,128,0.114471339704547
10,5,-174,0.6,130,0.128724019895994
10,5,-174,0.6,132,0.146245006917122
10,5,-174,0.6,134,0.154110525337634
10,5,-174,0.6,136,0.152924122448058
10,5,-174,0.6,138,0.157047593329593
10,5,-174,0.6,140,0.179666449106611
10,5,-174,0.6,142,0.219002461163638
10,5,-174,0.6,144,0.250678604919123
10,5,-174,0.6,146,0.247754838998173
10,5,-174,0.6,148,0.220553908077824
10,5,-174,0.6,150,0.207765846809483
10,5,-174,0.6,152,0.23237460005581
10,5,-174,0.6,154,0.28732646361663
10,5,-174,0.6,156,0.331834214543892
10,5,-174,0.6,158,0.321519942000694
10,5,-174,0.6,160,0.278831097879885
10,5,-174,0.6,162,0.275642329817157
10,5,-174,0.6,164,0.350922733618478
10,5,-174,0.6,166,0.483702107297828
10,5,-174,0.6,168,0.564725728743524
10,5,-174,0.6,170,0.469777650181805
10,5,-174,0.6,172,0.292561246224815
10,5,-174,0.6,174,0.249286969672607
10,5,-174,0.6,176,0.32673201623203
10,5,-174,0.6,178,0.378310370889731
10,5,-174,0.6,180,0.396410183031529
10,7,-174,0.6,0,0.230763556206449
10,7,-174,0.6,2,0.371980895426363
10,7,-174,0.6,4,0.404300480535111
10,7,-174,0.6,6,0.385764019024474
10,7,-174,0.6,8,0.504609549731157
10,7,-174,0.6,10,0.452370116279568
10,7,-174,0.6,12,0.422428887778556
10,7,-174,0.6,14,0.389688218553288
10,7,-174,0.6,16,0.365387358439722
10,7,-174,0.6,18,0.320137289141222
10,7,-174,0.6,20,0.286468222469685
10,7,-174,0.6,22,0.283396686721076
10,7,-174,0.6,24,0.28242482590033
10,7,-174,0.6,26,0.250592334475986
10,7,-174,0.6,28,0.211147620587885
10,7,-174,0.6,30,0.214076773253447
10,7,-174,0.6,32,0.246477901602707
10,7,-174,0.6,34,0.238368188723445
10,7,-174,0.6,36,0.184687211875276
10,7,-174,0.6,38,0.154084263052462
10,7,-174,0.6,40,0.170373521815249
10,7,-174,0.6,42,0.186366889448027
10,7,-174,0.6,44,0.155881124406448
10,7,-174,0.6,46,0.122839458833798
10,7,-174,0.6,48,0.128881570869643
10,7,-174,0.6,50,0.146904932064706
10,7,-174,0.6,52,0.12898608566363
10,7,-174,0.6,54,0.0899599894273016
10,7,-174,0.6,56,0.0760319081266213
10,7,-174,0.6,58,0.0843778014143896
10,7,-174,0.6,60,0.0816612058307659
10,7,-174,0.6,62,0.0551767301229905
10,7,-174,0.6,64,0.0324622184035871
10,7,-174,0.6,66,0.0347337357358748
10,7,-174,0.6,68,0.0427581150935051
10,7,-174,0.6,70,0.0403657086950515
10,7,-174,0.6,72,0.0373728090797437
10,7,-174,0.6,74,0.0424152862111513
10,7,-174,0.6,76,0.0466194494433324
10,7,-174,0.6,78,0.0398317222617656
10,7,-174,0.6,80,0.0338267466567996
10,7,-174,0.6,82,0.0486337523161529
10,7,-174,0.6,84,0.0768464520513581
10,7,-174,0.6,86,0.0890849162577504
10,7,-174,0.6,88,0.0775798970040571
10,7,-174,0.6,90,0.0677323575182561
10,7,-174,0.6,92,0.0775798970040568
10,7,-174,0.6,94,0.089084916257749
10,7,-174,0.6,96,0.0768464520513565
10,7,-174,0.6,98,0.0486337523161529
10,7,-174,0.6,100,0.0338267466567987
10,7,-174,0.6,102,0.0398317222617646
10,7,-174,0.6,104,0.0466194494433325
10,7,-174,0.6,106,0.0424152862111517
10,7,-174,0.6,108,0.0373728090797437
10,7,-174,0.6,110,0.0403657086950509
10,7,-174,0.6,112,0.0427581150935047
10,7,-174,0.6,114,0.0347337357358753
10,7,-174,0.6,116,0.0324622184035875
10,7,-174,0.6,118,0.0551767301229906
10,7,-174,0.6,120,0.0816612058307647
10,7,-174,0.6,122,0.0843778014143892
10,7,-174,0.6,124,0.0760319081266211
10,7,-174,0.6,126,0.0899599894273015
10,7,-174,0.6,128,0.12898608566363
10,7,-174,0.6,130,0.146904932064706
10,7,-174,0.6,132,0.128881570869643
10,7,-174,0.6,134,0.122839458833798
10,7,-174,0.6,136,0.155881124406448
10,7,-174,0.6,138,0.186366889448026
10,7,-174,0.6,140,0.17037352181525
10,7,-174,0.6,142,0.154084263052461
10,7,-174,0.6,144,0.184687211875274
10,7,-174,0.6,146,0.238368188723445
10,7,-174,0.6,148,0.246477901602707
10,7,-174,0.6,150,0.214076773253448
10,7,-174,0.6,152,0.211147620587886
10,7,-174,0.6,154,0.250592334475986
10,7,-174,0.6,156,0.28242482590033
10,7,-174,0.6,158,0.283396686721076
10,7,-174,0.6,160,0.286468222469685
10,7,-174,0.6,162,0.320137289141221
10,7,-174,0.6,164,0.365387358439721
10,7,-174,0.6,166,0.389688218553287
10,7,-174,0.6,168,0.422428887778556
10,7,-174,0.6,170,0.452370116279568
10,7,-174,0.6,172,0.504609549731158
10,7,-174,0.6,174,0.385764019024475
10,7,-174,0.6,176,0.40430048053511
10,7,-174,0.6,178,0.371980895426362
10,7,-174,0.6,180,0.230763556206448
10,10,-174,0.6,0,0.900753361261109
10,10,-174,0.6,2,0.65097267746073
10,10,-174,0.6,4,0.528902217911727
10,10,-174,0.6,6,0.752631133961024
10,10,-174,0.6,8,0.385574472850333
10,10,-174,0.6,10,0.358094236173665
10,10,-174,0.6,12,0.551378198762938
10,10,-174,0.6,14,0.323744967268555
10,10,-174,0.6,16,0.324747568354949
10,10,-174,0.6,18,0.368876010109579
10,10,-174,0.6,20,0.247021967802275
10,10,-174,0.6,22,0.268388339232772
10,10,-174,0.6,24,0.239903106858957
10,10,-174,0.6,26,0.212936865282079
10,10,-174,0.6,28,0.250236562635815
10,10,-174,0.6,30,0.182207874308826
10,10,-174,0.6,32,0.149355707272147
10,10,-174,0.6,34,0.188799192783788
10,10,-174,0.6,36,0.178215523275338
10,10,-174,0.6,38,0.139438917297192
10,10,-174,0.6,40,0.12329737852895
10,10,-174,0.6,42,0.130051315587164
10,10,-174,0.6,44,0.162396411194111
10,10,-174,0.6,46,0.137733374543205
10,10,-174,0.6,48,0.0780805335817299
10,10,-174,0.6,50,0.0960723014743844
10,10,-174,0.6,52,0.136306862943105
10,10,-174,0.6,54,0.106740572200184
10,10,-174,0.6,56,0.0825023551866736
10,10,-174,0.6,58,0.0495892880577633
10,10,-174,0.6,60,0.0314456044196627
10,10,-174,0.6,62,0.039054151618725
10,10,-174,0.6,64,0.0501363519381432
10,10,-174,0.6,66,0.0295469020534058
10,10,-174,0.6,68,0.028112366531582
10,10,-174,0.6,70,0.0326532739805931
10,10,-174,0.6,72,0.0425501242412415
10,10,-174,0.6,74,0.0531830481084899
10,10,-174,0.6,76,0.0308947849222242
10,10,-174,0.6,78,0.01273788908551
10,10,-174,0.6,80,0.0393753797765333
10,10,-174,0.6,82,0.0542524157507601
10,10,-174,0.6,84,0.0460729520744982
10,10,-174,0.6,86,0.0364573360695904
10,10,-174,0.6,88,0.0195945072398265
10,10,-174,0.6,90,0.00761295513730977
10,10,-174,0.6,92,0.0195945072398258
10,10,-174,0.6,94,0.036457336069588
10,10,-174,0.6,96,0.0460729520744976
10,10,-174,0.6,98,0.054252415750761
10,10,-174,0.6,100,0.0393753797765338
10,10,-174,0.6,102,0.0127378890855097
10,10,-174,0.6,104,0.0308947849222229
10,10,-174,0.6,106,0.0531830481084893
10,10,-174,0.6,108,0.042550124241243
10,10,-174,0.6,110,0.0326532739805947
10,10,-174,0.6,112,0.0281123665315821
10,10,-174,0.6,114,0.0295469020534057
10,10,-174,0.6,116,0.0501363519381414
10,10,-174,0.6,118,0.0390541516187249
10,10,-174,0.6,120,0.0314456044196621
10,10,-174,0.6,122,0.0495892880577627
10,10,-174,0.6,124,0.0825023551866736
10,10,-174,0.6,126,0.106740572200186
10,10,-174,0.6,128,0.136306862943105
10,10,-174,0.6,130,0.0960723014743835
10,10,-174,0.6,132,0.0780805335817298
10,10,-174,0.6,134,0.137733374543205
10,10,-174,0.6,136,0.16239641119411
10,10,-174,0.6,138,0.130051315587166
10,10,-174,0.6,140,0.123297378528949
10,10,-174,0.6,142,0.139438917297192
10,10,-174,0.6,144,0.17821552327534
10,10,-174,0.6,146,0.188799192783791
10,10,-174,0.6,148,0.149355707272148
10,10,-174,0.6,150,0.182207874308826
10,10,-174,0.6,152,0.250236562635814
10,10,-174,0.6,154,0.212936865282079
10,10,-174,0.6,156,0.239903106858956
10,10,-174,0.6,158,0.268388339232772
10,10,-174,0.6,160,0.247021967802275
10,10,-174,0.6,162,0.368876010109578
10,10,-174,0.6,164,0.324747568354949
10,10,-174,0.6,166,0.323744967268556
10,10,-174,0.6,168,0.55137819876294
10,10,-174,0.6,170,0.358094236173666
10,10,-174,0.6,172,0.385574472850333
10,10,-174,0.6,174,0.752631133961018
10,10,-174,0.6,176,0.528902217911729
10,10,-174,0.6,178,0.65097267746073
10,10,-174,0.6,180,0.900753361261106
10,5,-172,0.6,0,0.39641018303153
10,5,-172,0.6,2,0.37325727096888
10,5,-172,0.6,4,0.321710063116314
10,5,-172,0.6,6,0.245501649646724
10,5,-172,0.6,8,0.285946402979688
10,5,-172,0.6,10,0.459816920631475
10,5,-172,0.6,12,0.556887422549028
10,5,-172,0.6,14,0.480160744068221
10,5,-172,0.6,16,0.348825766734104
10,5,-172,0.6,18,0.273070836908487
10,5,-172,0.6,20,0.275359215550659
10,5,-172,0.6,22,0.318819240524381
10,5,-172,0.6,24,0.332234339209423
10,5,-172,0.6,26,0.288973390911776
10,5,-172,0.6,28,0.231350031254082
10,5,-172,0.6,30,0.202960915462158
10,5,-172,0.6,32,0.214131461040444
10,5,-172,0.6,34,0.242888006247189
10,5,-172,0.6,36,0.249122571312877
10,5,-172,0.6,38,0.220046542664118
10,5,-172,0.6,40,0.181036984410907
10,5,-172,0.6,42,0.156803033801465
10,5,-172,0.6,44,0.150419311899844
10,5,-172,0.6,46,0.150322669690472
10,5,-172,0.6,48,0.143571543197461
10,5,-172,0.6,50,0.128465498272991
10,5,-172,0.6,52,0.114629353397405
10,5,-172,0.6,54,0.109817541961318
10,5,-172,0.6,56,0.10992595003173
10,5,-172,0.6,58,0.104524349032691
10,5,-172,0.6,60,0.0905057298314313
10,5,-172,0.6,62,0.0743971693332116
10,5,-172,0.6,64,0.0639857117780029
10,5,-172,0.6,66,0.0647331171171952
10,5,-172,0.6,68,0.0782643998264865
10,5,-172,0.6,70,0.0968101903412216
10,5,-172,0.6,72,0.105571355299036
10,5,-172,0.6,74,0.0970547880863361
10,5,-172,0.6,76,0.079228359402385
10,5,-172,0.6,78,0.0665944185884717
10,5,-172,0.6,80,0.0667129217938717
10,5,-172,0.6,82,0.0769685470757472
10,5,-172,0.6,84,0.0905442838965677
10,5,-172,0.6,86,0.10222972011698
10,5,-172,0.6,88,0.109691380653579
10,5,-172,0.6,90,0.112224940379528
10,5,-172,0.6,92,0.10969138065358
10,5,-172,0.6,94,0.10222972011698
10,5,-172,0.6,96,0.090544283896568
10,5,-172,0.6,98,0.0769685470757477
10,5,-172,0.6,100,0.0667129217938729
10,5,-172,0.6,102,0.0665944185884725
10,5,-172,0.6,104,0.0792283594023844
10,5,-172,0.6,106,0.0970547880863358
10,5,-172,0.6,108,0.105571355299037
10,5,-172,0.6,110,0.0968101903412222
10,5,-172,0.6,112,0.0782643998264858
10,5,-172,0.6,114,0.0647331171171944
10,5,-172,0.6,116,0.0639857117780031
10,5,-172,0.6,118,0.0743971693332121
10,5,-172,0.6,120,0.0905057298314304
10,5,-172,0.6,122,0.10452434903269
10,5,-172,0.6,124,0.109925950031729
10,5,-172,0.6,126,0.109817541961317
10,5,-172,0.6,128,0.114629353397406
10,5,-172,0.6,130,0.128465498272992
10,5,-172,0.6,132,0.143571543197461
10,5,-172,0.6,134,0.150322669690472
10,5,-172,0.6,136,0.150419311899845
10,5,-172,0.6,138,0.156803033801464
10,5,-172,0.6,140,0.181036984410906
10,5,-172,0.6,142,0.220046542664119
10,5,-172,0.6,144,0.249122571312877
10,5,-172,0.6,146,0.242888006247188
10,5,-172,0.6,148,0.214131461040443
10,5,-172,0.6,150,0.202960915462158
10,5,-172,0.6,152,0.231350031254083
10,5,-172,0.6,154,0.288973390911777
10,5,-172,0.6,156,0.332234339209423
10,5,-172,0.6,158,0.318819240524381
10,5,-172,0.6,160,0.275359215550658
10,5,-172,0.6,162,0.273070836908488
10,5,-172,0.6,164,0.348825766734102
10,5,-172,0.6,166,0.480160744068221
10,5,-172,0.6,168,0.55688742254903
10,5,-172,0.6,170,0.459816920631476
10,5,-172,0.6,172,0.285946402979688
10,5,-172,0.6,174,0.245501649646723
10,5,-172,0.6,176,0.321710063116314
10,5,-172,0.6,178,0.373257270968881
10,5,-172,0.6,180,0.396410183031528
10,7,-172,0.6,0,0.230763556206449
10,7,-172,0.6,2,0.376354254505905
10,7,-172,0.6,4,0.420583058277527
10,7,-172,0.6,6,0.388034713422056
10,7,-172,0.6,8,0.487723721149894
10,7,-172,0.6,10,0.43764400447405
10,7,-172,0.6,12,0.424328163173319
10,7,-172,0.6,14,0.400980787247992
10,7,-172,0.6,16,0.367901605922948
10,7,-172,0.6,18,0.316058523028278
10,7,-172,0.6,20,0.285721273522229
10,7,-172,0.6,22,0.286278570716215
10,7,-172,0.6,24,0.281366267229183
10,7,-172,0.6,26,0.244263027773292
10,7,-172,0.6,28,0.207210354725883
10,7,-172,0.6,30,0.215133132853777
10,7,-172,0.6,32,0.244187648553688
10,7,-172,0.6,34,0.231899812210977
10,7,-172,0.6,36,0.182799676167667
10,7,-172,0.6,38,0.158216158083363
10,7,-172,0.6,40,0.172923600073729
10,7,-172,0.6,42,0.186043162584128
10,7,-172,0.6,44,0.158068402008657
10,7,-172,0.6,46,0.124549945280402
10,7,-172,0.6,48,0.123316857736574
10,7,-172,0.6,50,0.141124458628139
10,7,-172,0.6,52,0.132091169888363
10,7,-172,0.6,54,0.0940522746129926
10,7,-172,0.6,56,0.0696982676268074
10,7,-172,0.6,58,0.0726904206793662
10,7,-172,0.6,60,0.0810407499840765
10,7,-172,0.6,62,0.0680085922075381
10,7,-172,0.6,64,0.0431718288490527
10,7,-172,0.6,66,0.0378361266479396
10,7,-172,0.6,68,0.0470555778551137
10,7,-172,0.6,70,0.0501747697151391
