"Freq [GHz]","n_d1 []","Phi [deg]","rel_d2_d1 []","Theta [deg]","DirTotal []"
10,5,-14,0.6,122,0.0860281104719979
10,5,-14,0.6,124,0.0948726266610143
10,5,-14,0.6,126,0.109354411206164
10,5,-14,0.6,128,0.126176852603227
10,5,-14,0.6,130,0.137353743957063
10,5,-14,0.6,132,0.138631227348746
10,5,-14,0.6,134,0.135292429117467
10,5,-14,0.6,136,0.136634350366011
10,5,-14,0.6,138,0.150022156671434
10,5,-14,0.6,140,0.178762060599653
10,5,-14,0.6,142,0.216398819854995
10,5,-14,0.6,144,0.240973705964714
10,5,-14,0.6,146,0.231659729988517
10,5,-14,0.6,148,0.201689389244416
10,5,-14,0.6,150,0.191504506797217
10,5,-14,0.6,152,0.224722860468657
10,5,-14,0.6,154,0.286410447478257
10,5,-14,0.6,156,0.326378397856073
10,5,-14,0.6,158,0.306720919726858
10,5,-14,0.6,160,0.261781467863772
10,5,-14,0.6,162,0.259455213182181
10,5,-14,0.6,164,0.332884810626435
10,5,-14,0.6,166,0.4563492096123
10,5,-14,0.6,168,0.519357111788263
10,5,-14,0.6,170,0.422659118501481
10,5,-14,0.6,172,0.268908714202356
10,5,-14,0.6,174,0.239264457668775
10,5,-14,0.6,176,0.306580867744178
10,5,-14,0.6,178,0.353348825607638
10,5,-14,0.6,180,0.389581501150344
10,7,-14,0.6,0,0.22649486255751
10,7,-14,0.6,2,0.383966887063346
10,7,-14,0.6,4,0.471674593968698
10,7,-14,0.6,6,0.403015555989567
10,7,-14,0.6,8,0.438046018386304
10,7,-14,0.6,10,0.388368943288544
10,7,-14,0.6,12,0.416114443716793
10,7,-14,0.6,14,0.423088791274368
10,7,-14,0.6,16,0.369821412669046
10,7,-14,0.6,18,0.303450012148781
10,7,-14,0.6,20,0.281106550384375
10,7,-14,0.6,22,0.288701840098058
10,7,-14,0.6,24,0.272973700464495
10,7,-14,0.6,26,0.228022244943024
10,7,-14,0.6,28,0.197565806129099
10,7,-14,0.6,30,0.215786635189131
10,7,-14,0.6,32,0.24105161534068
10,7,-14,0.6,34,0.21647179781587
10,7,-14,0.6,36,0.165845276858723
10,7,-14,0.6,38,0.144404324726096
10,7,-14,0.6,40,0.152317423069639
10,7,-14,0.6,42,0.159319255241715
10,7,-14,0.6,44,0.140897752617134
10,7,-14,0.6,46,0.113545554746954
10,7,-14,0.6,48,0.104243379037478
10,7,-14,0.6,50,0.117361653686112
10,7,-14,0.6,52,0.125153633041547
10,7,-14,0.6,54,0.1076214586023
10,7,-14,0.6,56,0.0875622747811588
10,7,-14,0.6,58,0.0804977075088978
10,7,-14,0.6,60,0.0773611136442728
10,7,-14,0.6,62,0.0682612342764164
10,7,-14,0.6,64,0.054110096367473
10,7,-14,0.6,66,0.0459386738700126
10,7,-14,0.6,68,0.044709867184498
10,7,-14,0.6,70,0.0445800542172996
10,7,-14,0.6,72,0.0451991044662012
10,7,-14,0.6,74,0.0458921705029004
10,7,-14,0.6,76,0.0415660354274711
10,7,-14,0.6,78,0.0311341389540184
10,7,-14,0.6,80,0.0231654713106441
10,7,-14,0.6,82,0.0260577041219714
10,7,-14,0.6,84,0.0374099700270733
10,7,-14,0.6,86,0.0481858517595181
10,7,-14,0.6,88,0.053327310929815
10,7,-14,0.6,90,0.0543879472234215
10,7,-14,0.6,92,0.0533273109298135
10,7,-14,0.6,94,0.0481858517595164
10,7,-14,0.6,96,0.037409970027073
10,7,-14,0.6,98,0.0260577041219713
10,7,-14,0.6,100,0.0231654713106441
10,7,-14,0.6,102,0.0311341389540188
10,7,-14,0.6,104,0.041566035427472
10,7,-14,0.6,106,0.0458921705029005
10,7,-14,0.6,108,0.0451991044662017
10,7,-14,0.6,110,0.0445800542172999
10,7,-14,0.6,112,0.0447098671844982
10,7,-14,0.6,114,0.0459386738700129
10,7,-14,0.6,116,0.0541100963674735
10,7,-14,0.6,118,0.0682612342764164
10,7,-14,0.6,120,0.0773611136442722
10,7,-14,0.6,122,0.0804977075088979
10,7,-14,0.6,124,0.0875622747811583
10,7,-14,0.6,126,0.1076214586023
10,7,-14,0.6,128,0.125153633041547
10,7,-14,0.6,130,0.117361653686111
10,7,-14,0.6,132,0.104243379037478
10,7,-14,0.6,134,0.113545554746955
10,7,-14,0.6,136,0.140897752617134
10,7,-14,0.6,138,0.159319255241715
10,7,-14,0.6,140,0.152317423069638
10,7,-14,0.6,142,0.144404324726096
10,7,-14,0.6,144,0.165845276858723
10,7,-14,0.6,146,0.216471797815871
10,7,-14,0.6,148,0.241051615340681
10,7,-14,0.6,150,0.215786635189131
10,7,-14,0.6,152,0.197565806129098
10,7,-14,0.6,154,0.228022244943024
10,7,-14,0.6,156,0.272973700464494
10,7,-14,0.6,158,0.288701840098057
10,7,-14,0.6,160,0.281106550384376
10,7,-14,0.6,162,0.303450012148781
10,7,-14,0.6,164,0.369821412669047
10,7,-14,0.6,166,0.423088791274368
10,7,-14,0.6,168,0.416114443716792
10,7,-14,0.6,170,0.388368943288541
10,7,-14,0.6,172,0.438046018386302
10,7,-14,0.6,174,0.403015555989567
10,7,-14,0.6,176,0.471674593968697
10,7,-14,0.6,178,0.383966887063346
10,7,-14,0.6,180,0.22649486255751
10,10,-14,0.6,0,0.885613767282108
10,10,-14,0.6,2,0.577747195282317
10,10,-14,0.6,4,0.403328520454597
10,10,-14,0.6,6,0.703096867427535
10,10,-14,0.6,8,0.414179741918325
10,10,-14,0.6,10,0.35926187328429
10,10,-14,0.6,12,0.517641387851571
10,10,-14,0.6,14,0.340140274397451
10,10,-14,0.6,16,0.331075489286341
10,10,-14,0.6,18,0.338991757432861
10,10,-14,0.6,20,0.242098138552347
10,10,-14,0.6,22,0.277318594012702
10,10,-14,0.6,24,0.241222950853757
10,10,-14,0.6,26,0.204420958474096
10,10,-14,0.6,28,0.25291026977757
10,10,-14,0.6,30,0.188600576257028
10,10,-14,0.6,32,0.147013878769805
10,10,-14,0.6,34,0.19232496805439
10,10,-14,0.6,36,0.186174793978527
10,10,-14,0.6,38,0.136089503768882
10,10,-14,0.6,40,0.131897968835432
10,10,-14,0.6,42,0.128787635084779
10,10,-14,0.6,44,0.120327916778113
10,10,-14,0.6,46,0.126411851247177
10,10,-14,0.6,48,0.0986028058800961
10,10,-14,0.6,50,0.0821817242208004
10,10,-14,0.6,52,0.101464688495655
10,10,-14,0.6,54,0.106421028372749
10,10,-14,0.6,56,0.0695782916664323
10,10,-14,0.6,58,0.0486388132469709
10,10,-14,0.6,60,0.0533914722494632
10,10,-14,0.6,62,0.056412697932987
10,10,-14,0.6,64,0.0496868486389638
10,10,-14,0.6,66,0.0535052706678503
10,10,-14,0.6,68,0.0530955651281286
10,10,-14,0.6,70,0.0485002102126327
10,10,-14,0.6,72,0.0492588945343392
10,10,-14,0.6,74,0.0466003593351356
10,10,-14,0.6,76,0.0355040916558241
10,10,-14,0.6,78,0.0269962785924346
10,10,-14,0.6,80,0.02704997575749
10,10,-14,0.6,82,0.0395799775462052
10,10,-14,0.6,84,0.0449252119209461
10,10,-14,0.6,86,0.0339486699230247
10,10,-14,0.6,88,0.0207581688879575
10,10,-14,0.6,90,0.015543631285427
10,10,-14,0.6,92,0.0207581688879566
10,10,-14,0.6,94,0.0339486699230247
10,10,-14,0.6,96,0.0449252119209469
10,10,-14,0.6,98,0.0395799775462055
10,10,-14,0.6,100,0.0270499757574905
10,10,-14,0.6,102,0.0269962785924349
10,10,-14,0.6,104,0.0355040916558244
10,10,-14,0.6,106,0.0466003593351351
10,10,-14,0.6,108,0.0492588945343391
10,10,-14,0.6,110,0.0485002102126321
10,10,-14,0.6,112,0.0530955651281288
10,10,-14,0.6,114,0.053505270667851
10,10,-14,0.6,116,0.0496868486389643
10,10,-14,0.6,118,0.0564126979329873
10,10,-14,0.6,120,0.0533914722494631
10,10,-14,0.6,122,0.0486388132469708
10,10,-14,0.6,124,0.0695782916664317
10,10,-14,0.6,126,0.106421028372749
10,10,-14,0.6,128,0.101464688495655
10,10,-14,0.6,130,0.0821817242207995
10,10,-14,0.6,132,0.0986028058800968
10,10,-14,0.6,134,0.126411851247178
10,10,-14,0.6,136,0.120327916778113
10,10,-14,0.6,138,0.12878763508478
10,10,-14,0.6,140,0.131897968835434
10,10,-14,0.6,142,0.136089503768881
10,10,-14,0.6,144,0.186174793978526
10,10,-14,0.6,146,0.192324968054393
10,10,-14,0.6,148,0.147013878769805
10,10,-14,0.6,150,0.188600576257028
10,10,-14,0.6,152,0.252910269777571
10,10,-14,0.6,154,0.204420958474097
10,10,-14,0.6,156,0.241222950853756
10,10,-14,0.6,158,0.277318594012698
10,10,-14,0.6,160,0.242098138552345
10,10,-14,0.6,162,0.338991757432863
10,10,-14,0.6,164,0.331075489286344
10,10,-14,0.6,166,0.340140274397449
10,10,-14,0.6,168,0.51764138785157
10,10,-14,0.6,170,0.359261873284289
10,10,-14,0.6,172,0.414179741918325
10,10,-14,0.6,174,0.703096867427534
10,10,-14,0.6,176,0.403328520454599
10,10,-14,0.6,178,0.577747195282316
10,10,-14,0.6,180,0.885613767282105
10,5,-12,0.6,0,0.389581501150344
10,5,-12,0.6,2,0.357605427428413
10,5,-12,0.6,4,0.308919517753813
10,5,-12,0.6,6,0.238382231021817
10,5,-12,0.6,8,0.271556006787845
10,5,-12,0.6,10,0.432130872144284
10,5,-12,0.6,12,0.529274736705075
10,5,-12,0.6,14,0.462257608781673
10,5,-12,0.6,16,0.336730272008613
10,5,-12,0.6,18,0.262540386557684
10,5,-12,0.6,20,0.264275024275273
10,5,-12,0.6,22,0.308425618028834
10,5,-12,0.6,24,0.326512067925646
10,5,-12,0.6,26,0.286081611651423
10,5,-12,0.6,28,0.225724195734228
10,5,-12,0.6,30,0.193392563178852
10,5,-12,0.6,32,0.203155467207434
10,5,-12,0.6,34,0.232702655025481
10,5,-12,0.6,36,0.241708132866705
10,5,-12,0.6,38,0.216517556719055
10,5,-12,0.6,40,0.179194545782222
10,5,-12,0.6,42,0.152697215185517
10,5,-12,0.6,44,0.14219999990423
10,5,-12,0.6,46,0.141373082350793
10,5,-12,0.6,48,0.141043833733262
10,5,-12,0.6,50,0.134409746037153
10,5,-12,0.6,52,0.120870870052909
10,5,-12,0.6,54,0.105990655405795
10,5,-12,0.6,56,0.094462585961999
10,5,-12,0.6,58,0.0860457000232199
10,5,-12,0.6,60,0.0798175589521718
10,5,-12,0.6,62,0.0750059365521808
10,5,-12,0.6,64,0.0697273927141328
10,5,-12,0.6,66,0.0660691015765458
10,5,-12,0.6,68,0.0702438112665312
10,5,-12,0.6,70,0.0824122692222376
10,5,-12,0.6,72,0.0934238879552663
10,5,-12,0.6,74,0.0952813974033862
10,5,-12,0.6,76,0.0893726874326271
10,5,-12,0.6,78,0.0821332865621405
10,5,-12,0.6,80,0.0767550883735508
10,5,-12,0.6,82,0.0715509596745393
10,5,-12,0.6,84,0.0642031518558237
10,5,-12,0.6,86,0.0552405797893565
10,5,-12,0.6,88,0.0477088476945882
10,5,-12,0.6,90,0.0447711201554034
10,5,-12,0.6,92,0.0477088476945881
10,5,-12,0.6,94,0.0552405797893558
10,5,-12,0.6,96,0.0642031518558235
10,5,-12,0.6,98,0.0715509596745392
10,5,-12,0.6,100,0.0767550883735522
10,5,-12,0.6,102,0.0821332865621426
10,5,-12,0.6,104,0.0893726874326273
10,5,-12,0.6,106,0.0952813974033864
10,5,-12,0.6,108,0.0934238879552659
10,5,-12,0.6,110,0.0824122692222368
10,5,-12,0.6,112,0.0702438112665313
10,5,-12,0.6,114,0.0660691015765462
10,5,-12,0.6,116,0.0697273927141334
10,5,-12,0.6,118,0.0750059365521816
10,5,-12,0.6,120,0.0798175589521722
10,5,-12,0.6,122,0.0860457000232198
10,5,-12,0.6,124,0.0944625859619983
10,5,-12,0.6,126,0.105990655405794
10,5,-12,0.6,128,0.120870870052909
10,5,-12,0.6,130,0.134409746037152
10,5,-12,0.6,132,0.141043833733261
10,5,-12,0.6,134,0.141373082350793
10,5,-12,0.6,136,0.142199999904229
10,5,-12,0.6,138,0.152697215185517
10,5,-12,0.6,140,0.179194545782223
10,5,-12,0.6,142,0.216517556719055
10,5,-12,0.6,144,0.241708132866706
10,5,-12,0.6,146,0.232702655025481
10,5,-12,0.6,148,0.203155467207434
10,5,-12,0.6,150,0.193392563178852
10,5,-12,0.6,152,0.225724195734228
10,5,-12,0.6,154,0.286081611651422
10,5,-12,0.6,156,0.326512067925645
10,5,-12,0.6,158,0.308425618028835
10,5,-12,0.6,160,0.264275024275275
10,5,-12,0.6,162,0.262540386557685
10,5,-12,0.6,164,0.336730272008613
10,5,-12,0.6,166,0.462257608781673
10,5,-12,0.6,168,0.529274736705076
10,5,-12,0.6,170,0.432130872144285
10,5,-12,0.6,172,0.271556006787846
10,5,-12,0.6,174,0.238382231021817
10,5,-12,0.6,176,0.308919517753813
10,5,-12,0.6,178,0.357605427428414
10,5,-12,0.6,180,0.389581501150343
10,7,-12,0.6,0,0.22649486255751
10,7,-12,0.6,2,0.378876741044972
10,7,-12,0.6,4,0.450353453721599
10,7,-12,0.6,6,0.392900399185027
10,7,-12,0.6,8,0.449830693009382
10,7,-12,0.6,10,0.401624281215909
10,7,-12,0.6,12,0.417283231261594
10,7,-12,0.6,14,0.413868063063571
10,7,-12,0.6,16,0.366962175965393
10,7,-12,0.6,18,0.305278506903323
10,7,-12,0.6,20,0.280616898003843
10,7,-12,0.6,22,0.285892165140866
10,7,-12,0.6,24,0.273574038736247
10,7,-12,0.6,26,0.23030236089834
10,7,-12,0.6,28,0.198208940990366
10,7,-12,0.6,30,0.213826878334648
10,7,-12,0.6,32,0.237903660848864
10,7,-12,0.6,34,0.214644065274687
10,7,-12,0.6,36,0.166713051033228
10,7,-12,0.6,38,0.149130710047228
10,7,-12,0.6,40,0.161669735178648
10,7,-12,0.6,42,0.168649927305472
10,7,-12,0.6,44,0.145602421958667
10,7,-12,0.6,46,0.116916634197503
10,7,-12,0.6,48,0.110271826600218
10,7,-12,0.6,50,0.126438711019261
10,7,-12,0.6,52,0.131859783171179
10,7,-12,0.6,54,0.106750355782703
10,7,-12,0.6,56,0.0797748150568719
10,7,-12,0.6,58,0.073605388452683
10,7,-12,0.6,60,0.0780498283660979
10,7,-12,0.6,62,0.0712672040304939
10,7,-12,0.6,64,0.0520381829475432
10,7,-12,0.6,66,0.0417086730771892
10,7,-12,0.6,68,0.0423678530482436
10,7,-12,0.6,70,0.0424261548527933
10,7,-12,0.6,72,0.0411196244479057
10,7,-12,0.6,74,0.0404195663690548
10,7,-12,0.6,76,0.0363997195360123
10,7,-12,0.6,78,0.0270130813964046
10,7,-12,0.6,80,0.0195429212320762
10,7,-12,0.6,82,0.0224006505776161
10,7,-12,0.6,84,0.033743679208502
10,7,-12,0.6,86,0.0443705348983654
10,7,-12,0.6,88,0.0489603840898414
10,7,-12,0.6,90,0.0496610178070005
10,7,-12,0.6,92,0.0489603840898419
10,7,-12,0.6,94,0.0443705348983659
10,7,-12,0.6,96,0.0337436792085016
10,7,-12,0.6,98,0.0224006505776164
10,7,-12,0.6,100,0.0195429212320762
10,7,-12,0.6,102,0.0270130813964053
10,7,-12,0.6,104,0.0363997195360128
10,7,-12,0.6,106,0.0404195663690552
10,7,-12,0.6,108,0.0411196244479059
10,7,-12,0.6,110,0.0424261548527941
10,7,-12,0.6,112,0.042367853048243
10,7,-12,0.6,114,0.0417086730771897
10,7,-12,0.6,116,0.0520381829475443
10,7,-12,0.6,118,0.0712672040304949
10,7,-12,0.6,120,0.0780498283660981
10,7,-12,0.6,122,0.0736053884526829
10,7,-12,0.6,124,0.0797748150568717
10,7,-12,0.6,126,0.106750355782703
10,7,-12,0.6,128,0.131859783171179
10,7,-12,0.6,130,0.12643871101926
10,7,-12,0.6,132,0.110271826600217
10,7,-12,0.6,134,0.116916634197504
10,7,-12,0.6,136,0.145602421958669
10,7,-12,0.6,138,0.168649927305472
10,7,-12,0.6,140,0.161669735178647
10,7,-12,0.6,142,0.149130710047227
10,7,-12,0.6,144,0.166713051033227
10,7,-12,0.6,146,0.214644065274687
10,7,-12,0.6,148,0.237903660848864
10,7,-12,0.6,150,0.213826878334649
10,7,-12,0.6,152,0.198208940990366
10,7,-12,0.6,154,0.230302360898341
10,7,-12,0.6,156,0.273574038736246
10,7,-12,0.6,158,0.285892165140866
10,7,-12,0.6,160,0.280616898003843
10,7,-12,0.6,162,0.305278506903323
10,7,-12,0.6,164,0.366962175965394
10,7,-12,0.6,166,0.41386806306357
10,7,-12,0.6,168,0.417283231261593
10,7,-12,0.6,170,0.401624281215907
10,7,-12,0.6,172,0.449830693009381
10,7,-12,0.6,174,0.392900399185027
10,7,-12,0.6,176,0.450353453721599
10,7,-12,0.6,178,0.378876741044972
10,7,-12,0.6,180,0.22649486255751
10,10,-12,0.6,0,0.885613767282108
10,10,-12,0.6,2,0.592428281916157
10,10,-12,0.6,4,0.431845935057685
10,10,-12,0.6,6,0.715048685906567
10,10,-12,0.6,8,0.406534682918037
10,10,-12,0.6,10,0.356013743840194
10,10,-12,0.6,12,0.524012531092174
10,10,-12,0.6,14,0.334888898607727
10,10,-12,0.6,16,0.326918888000791
10,10,-12,0.6,18,0.342427712896277
10,10,-12,0.6,20,0.242364912804888
10,10,-12,0.6,22,0.275244802752843
10,10,-12,0.6,24,0.242072215710694
10,10,-12,0.6,26,0.207281769891341
10,10,-12,0.6,28,0.251272457466878
10,10,-12,0.6,30,0.187101003668821
10,10,-12,0.6,32,0.149922530319634
10,10,-12,0.6,34,0.194441863682703
10,10,-12,0.6,36,0.185362428325074
10,10,-12,0.6,38,0.137775739324391
10,10,-12,0.6,40,0.130164864731757
10,10,-12,0.6,42,0.126462242742249
10,10,-12,0.6,44,0.126452764154087
10,10,-12,0.6,46,0.12846624514177
10,10,-12,0.6,48,0.0981141144172439
10,10,-12,0.6,50,0.0918261026258383
10,10,-12,0.6,52,0.109195664866986
10,10,-12,0.6,54,0.0920768513555079
10,10,-12,0.6,56,0.0614777084125492
10,10,-12,0.6,58,0.0515983685736334
10,10,-12,0.6,60,0.0479087130533177
10,10,-12,0.6,62,0.0474409188274708
10,10,-12,0.6,64,0.0469948179189141
10,10,-12,0.6,66,0.04562823537446
10,10,-12,0.6,68,0.0416649402213309
10,10,-12,0.6,70,0.0469769892518461
10,10,-12,0.6,72,0.0546355848133405
10,10,-12,0.6,74,0.0500033276933484
10,10,-12,0.6,76,0.0335525495937708
10,10,-12,0.6,78,0.0205470368551342
10,10,-12,0.6,80,0.0204005683378939
10,10,-12,0.6,82,0.0321169646740123
10,10,-12,0.6,84,0.0377783639920284
10,10,-12,0.6,86,0.0294523378887445
10,10,-12,0.6,88,0.0150783512301063
10,10,-12,0.6,90,0.00753631151130635
10,10,-12,0.6,92,0.0150783512301068
10,10,-12,0.6,94,0.0294523378887437
10,10,-12,0.6,96,0.037778363992028
10,10,-12,0.6,98,0.0321169646740126
10,10,-12,0.6,100,0.0204005683378933
10,10,-12,0.6,102,0.0205470368551348
10,10,-12,0.6,104,0.0335525495937718
10,10,-12,0.6,106,0.0500033276933482
10,10,-12,0.6,108,0.0546355848133416
10,10,-12,0.6,110,0.0469769892518469
10,10,-12,0.6,112,0.0416649402213312
10,10,-12,0.6,114,0.0456282353744601
10,10,-12,0.6,116,0.0469948179189148
10,10,-12,0.6,118,0.0474409188274716
10,10,-12,0.6,120,0.047908713053318
10,10,-12,0.6,122,0.0515983685736333
10,10,-12,0.6,124,0.061477708412548
10,10,-12,0.6,126,0.0920768513555065
10,10,-12,0.6,128,0.109195664866988
10,10,-12,0.6,130,0.0918261026258389
10,10,-12,0.6,132,0.0981141144172447
10,10,-12,0.6,134,0.128466245141771
10,10,-12,0.6,136,0.126452764154087
10,10,-12,0.6,138,0.126462242742249
10,10,-12,0.6,140,0.130164864731757
10,10,-12,0.6,142,0.13777573932439
10,10,-12,0.6,144,0.185362428325074
10,10,-12,0.6,146,0.194441863682703
10,10,-12,0.6,148,0.149922530319635
10,10,-12,0.6,150,0.18710100366882
10,10,-12,0.6,152,0.251272457466879
10,10,-12,0.6,154,0.20728176989134
10,10,-12,0.6,156,0.242072215710693
10,10,-12,0.6,158,0.275244802752838
10,10,-12,0.6,160,0.242364912804885
10,10,-12,0.6,162,0.342427712896277
10,10,-12,0.6,164,0.326918888000794
10,10,-12,0.6,166,0.334888898607726
10,10,-12,0.6,168,0.524012531092175
10,10,-12,0.6,170,0.356013743840192
10,10,-12,0.6,172,0.406534682918037
10,10,-12,0.6,174,0.71504868590657
10,10,-12,0.6,176,0.43184593505769
10,10,-12,0.6,178,0.592428281916158
10,10,-12,0.6,180,0.885613767282106
10,5,-10,0.6,0,0.389581501150344
10,5,-10,0.6,2,0.362097993529185
10,5,-10,0.6,4,0.31210997956821
10,5,-10,0.6,6,0.239058092500104
10,5,-10,0.6,8,0.275644772912545
10,5,-10,0.6,10,0.441962459104411
10,5,-10,0.6,12,0.53865813176929
10,5,-10,0.6,14,0.46748443955762
10,5,-10,0.6,16,0.340076946318537
10,5,-10,0.6,18,0.26554477681301
10,5,-10,0.6,20,0.267277993967421
10,5,-10,0.6,22,0.310705992251933
10,5,-10,0.6,24,0.326606679492865
10,5,-10,0.6,26,0.285266097643356
10,5,-10,0.6,28,0.226526676404913
10,5,-10,0.6,30,0.195887807551694
10,5,-10,0.6,32,0.205900168831698
10,5,-10,0.6,34,0.235045269920705
10,5,-10,0.6,36,0.243191501262315
10,5,-10,0.6,38,0.216661459502634
10,5,-10,0.6,40,0.178924638537112
10,5,-10,0.6,42,0.153907674627914
10,5,-10,0.6,44,0.145709513480415
10,5,-10,0.6,46,0.145149760790237
10,5,-10,0.6,48,0.14113653719297
10,5,-10,0.6,50,0.129705611703206
10,5,-10,0.6,52,0.115639318760141
10,5,-10,0.6,54,0.105637235084113
10,5,-10,0.6,56,0.0998840110387778
10,5,-10,0.6,58,0.0930791093617604
10,5,-10,0.6,60,0.0834476000430202
10,5,-10,0.6,62,0.0737522535081025
10,5,-10,0.6,64,0.0664803945457063
10,5,-10,0.6,66,0.0655387550303155
10,5,-10,0.6,68,0.0755101377091319
10,5,-10,0.6,70,0.0924805136169453
10,5,-10,0.6,72,0.103326883505787
10,5,-10,0.6,74,0.0993007586013753
10,5,-10,0.6,76,0.085003168262169
10,5,-10,0.6,78,0.071467327292931
10,5,-10,0.6,80,0.0648306142312579
10,5,-10,0.6,82,0.0637422014508005
10,5,-10,0.6,84,0.064277334619957
10,5,-10,0.6,86,0.0642813874977021
10,5,-10,0.6,88,0.0637839669211177
10,5,-10,0.6,90,0.063506734885308
10,5,-10,0.6,92,0.0637839669211173
10,5,-10,0.6,94,0.0642813874977013
10,5,-10,0.6,96,0.0642773346199581
10,5,-10,0.6,98,0.0637422014507999
10,5,-10,0.6,100,0.0648306142312582
10,5,-10,0.6,102,0.0714673272929317
10,5,-10,0.6,104,0.0850031682621701
10,5,-10,0.6,106,0.099300758601375
10,5,-10,0.6,108,0.103326883505787
10,5,-10,0.6,110,0.0924805136169448
10,5,-10,0.6,112,0.0755101377091328
10,5,-10,0.6,114,0.0655387550303162
10,5,-10,0.6,116,0.0664803945457071
10,5,-10,0.6,118,0.0737522535081033
10,5,-10,0.6,120,0.0834476000430207
10,5,-10,0.6,122,0.0930791093617602
10,5,-10,0.6,124,0.0998840110387772
10,5,-10,0.6,126,0.105637235084113
10,5,-10,0.6,128,0.115639318760141
10,5,-10,0.6,130,0.129705611703206
10,5,-10,0.6,132,0.14113653719297
10,5,-10,0.6,134,0.145149760790237
10,5,-10,0.6,136,0.145709513480414
10,5,-10,0.6,138,0.153907674627913
10,5,-10,0.6,140,0.178924638537111
10,5,-10,0.6,142,0.216661459502634
10,5,-10,0.6,144,0.243191501262316
10,5,-10,0.6,146,0.235045269920705
10,5,-10,0.6,148,0.205900168831698
10,5,-10,0.6,150,0.195887807551694
10,5,-10,0.6,152,0.226526676404913
10,5,-10,0.6,154,0.285266097643356
10,5,-10,0.6,156,0.326606679492865
10,5,-10,0.6,158,0.310705992251934
10,5,-10,0.6,160,0.267277993967423
10,5,-10,0.6,162,0.265544776813011
10,5,-10,0.6,164,0.340076946318537
10,5,-10,0.6,166,0.46748443955762
10,5,-10,0.6,168,0.538658131769291
10,5,-10,0.6,170,0.441962459104413
10,5,-10,0.6,172,0.275644772912546
10,5,-10,0.6,174,0.239058092500103
10,5,-10,0.6,176,0.312109979568209
10,5,-10,0.6,178,0.362097993529185
10,5,-10,0.6,180,0.389581501150343
10,7,-10,0.6,0,0.22649486255751
10,7,-10,0.6,2,0.374001231551243
10,7,-10,0.6,4,0.430684008138917
10,7,-10,0.6,6,0.385558219990216
10,7,-10,0.6,8,0.463463179280759
10,7,-10,0.6,10,0.415386524256465
10,7,-10,0.6,12,0.417391948552568
10,7,-10,0.6,14,0.404045755531214
10,7,-10,0.6,16,0.363979583897265
10,7,-10,0.6,18,0.307361989249787
10,7,-10,0.6,20,0.280270255320688
10,7,-10,0.6,22,0.283438337347838
10,7,-10,0.6,24,0.274812803913243
10,7,-10,0.6,26,0.234257990971802
10,7,-10,0.6,28,0.200081485998375
10,7,-10,0.6,30,0.212130098556617
10,7,-10,0.6,32,0.237490246785769
10,7,-10,0.6,34,0.219410164213455
10,7,-10,0.6,36,0.173027749155005
10,7,-10,0.6,38,0.154322643171373
10,7,-10,0.6,40,0.16846795900126
10,7,-10,0.6,42,0.177956663237233
